bib_id,title,note_num,note,type,source
17517529,"A proposal for regulating emigration whereby the whole industrious labouring classes will be speedily relieved, and the national debt ultimately liquidated.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517529,"A proposal for regulating emigration whereby the whole industrious labouring classes will be speedily relieved, and the national debt ultimately liquidated.",2,"This document is part of CO 384/33 from The National Archives, UK.",,daniel
17517529,"A proposal for regulating emigration whereby the whole industrious labouring classes will be speedily relieved, and the national debt ultimately liquidated.",3,Title from publisher's website.,,daniel
17517530,"A letter to Mr. Stickney, of Holderness, on emigration to Canada / by John Mewburn, of Niagara, Upper Canada, and late of Whitby, Yorkshire.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517530,"A letter to Mr. Stickney, of Holderness, on emigration to Canada / by John Mewburn, of Niagara, Upper Canada, and late of Whitby, Yorkshire.",2,"This document is part of CO 384/33 from The National Archives, UK.",,daniel
17517530,"A letter to Mr. Stickney, of Holderness, on emigration to Canada / by John Mewburn, of Niagara, Upper Canada, and late of Whitby, Yorkshire.",3,Title from publisher's website.,,daniel
17517531,"General information, from the circular of the commissioners for emigration, dated Colonial Office, 18th July 1831. [2].",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517531,"General information, from the circular of the commissioners for emigration, dated Colonial Office, 18th July 1831. [2].",2,"This document is part of CO 384/33 from The National Archives, UK.",,daniel
17517531,"General information, from the circular of the commissioners for emigration, dated Colonial Office, 18th July 1831. [2].",3,Title from publisher's website.,,daniel
17517532,"Society for the Permanent Support of Orphan and Destitute Children, by means of apprenticeship in the colonies. [2].",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517532,"Society for the Permanent Support of Orphan and Destitute Children, by means of apprenticeship in the colonies. [2].",2,"This document is part of CO 384/33 from The National Archives, UK.",,daniel
17517532,"Society for the Permanent Support of Orphan and Destitute Children, by means of apprenticeship in the colonies. [2].",3,Title from publisher's website.,,daniel
17517533,"Emigration : a respectful invitation to persons of moderate capital, who may be disposed to emigrate from Great Britain and Ireland, to unite with several members of the Society of Friends, and others, in forming an extensive settlement in Western Australia.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517533,"Emigration : a respectful invitation to persons of moderate capital, who may be disposed to emigrate from Great Britain and Ireland, to unite with several members of the Society of Friends, and others, in forming an extensive settlement in Western Australia.",2,"This document is part of CO 384/33 from The National Archives, UK.",,daniel
17517533,"Emigration : a respectful invitation to persons of moderate capital, who may be disposed to emigrate from Great Britain and Ireland, to unite with several members of the Society of Friends, and others, in forming an extensive settlement in Western Australia.",3,Title from publisher's website.,,daniel
17517534,"Information published by His Majesty's Commissioners for Emigration, respecting the British colonies in North America.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517534,"Information published by His Majesty's Commissioners for Emigration, respecting the British colonies in North America.",2,"This document is part of CO 384/33 from The National Archives, UK.",,daniel
17517534,"Information published by His Majesty's Commissioners for Emigration, respecting the British colonies in North America.",3,Title from masthead.,,daniel
17517535,"Emigration : returns to several addresses to His Majesty, dated 22 May 1833.",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517535,"Emigration : returns to several addresses to His Majesty, dated 22 May 1833.",2,"This document is part of CO 384/33 from The National Archives, UK.",,daniel
17517535,"Emigration : returns to several addresses to His Majesty, dated 22 May 1833.",3,Title from publisher's website.,,daniel
17517536,Proposals for establishing a substitute for the gratuitous department of the Royal Military College at Sandhurst.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517536,Proposals for establishing a substitute for the gratuitous department of the Royal Military College at Sandhurst.,2,"This document is part of CO 384/34 from The National Archives, UK.",,daniel
17517536,Proposals for establishing a substitute for the gratuitous department of the Royal Military College at Sandhurst.,3,Title from publisher's website.,,daniel
17517537,Proposal of Captain Robert O'Brien to build a church in the colony of Upper Canada.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517537,Proposal of Captain Robert O'Brien to build a church in the colony of Upper Canada.,2,"This document is part of CO 384/34 from The National Archives, UK.",,daniel
17517537,Proposal of Captain Robert O'Brien to build a church in the colony of Upper Canada.,3,Title from publisher's website.,,daniel
17517538,"Advertisement for the emigrant vessel ""Ward"".",1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517538,"Advertisement for the emigrant vessel ""Ward"".",2,"This document is part of CO 384/36 from The National Archives, UK.",,daniel
17517538,"Advertisement for the emigrant vessel ""Ward"".",3,Title from publisher's website.,,daniel
17517539,The sixteenth report of the Committee of the Warwick County Asylum.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517539,The sixteenth report of the Committee of the Warwick County Asylum.,2,"This document is part of CO 384/36 from The National Archives, UK.",,daniel
17517539,The sixteenth report of the Committee of the Warwick County Asylum.,3,Title from publisher's website.,,daniel
17517540,Interior of New South Wales.,1,From collection: War and Colonial Department and Colonial Office: Emigration Original Correspondence,,daniel
17517540,Interior of New South Wales.,2,"This document is part of CO 384/36 from The National Archives, UK.",,daniel
